,http2,http3
326,0.099141,5.191977
327,0.055708,0.071048
328,0.054463,0.076151
329,0.077729,0.053813
330,0.035747,0.067794
331,0.057826,0.044606
332,0.05249,0.050538
333,0.033873,0.082539
334,0.034281,0.076948
335,0.105068,0.050418
336,0.04113,0.086703
337,0.038476,0.057869
338,0.129671,0.040989
339,0.034302,0.096697
340,0.114961,0.092686
341,0.046089,0.047686
342,0.057572,0.044191
343,0.040374,0.038007
344,0.057912,0.064967
345,0.044014,0.040148
346,0.047555,0.058037
347,0.062253,0.05903
348,0.050329,0.03915
349,0.037927,0.047901
350,0.050602,0.066262
351,0.051732,0.042506
352,0.03527,0.090972
353,0.051296,0.044873
354,0.047011,0.042808
355,0.069672,0.057744
356,0.041604,0.042139
357,0.047284,0.045046
358,0.043344,0.041986
359,0.046956,0.074239
360,0.039461,0.041104
361,0.046825,0.071924
362,0.043299,0.054677
363,0.042623,0.047235
364,0.033695,0.053425
365,0.110295,0.067905
366,0.040437,0.048122
367,0.041813,0.070918
368,0.064733,0.061882
369,0.055476,0.050786
370,0.036975,0.052315
371,0.042595,0.05134
372,0.041489,0.073164
373,0.035149,0.033669
374,0.047089,0.105038
375,0.034935,0.055065
376,0.060413,0.047197
377,0.037415,0.093676
378,0.034829,0.052366
379,0.032923,0.062877
380,0.080788,0.065901
381,0.049468,0.04709
382,0.061606,0.037624
383,0.040709,0.058276
384,0.075064,0.037612
385,0.049495,0.05306
386,0.051406,0.058073
387,0.047829,0.057705
388,0.091448,0.054138
389,0.043207,0.053008
390,0.037924,0.059916
391,0.035719,0.046355
392,0.045465,0.040135
393,0.066084,0.089414
394,0.050977,0.035464
395,0.038876,0.038493
396,0.064445,0.042455
397,0.056551,0.050365
398,0.071358,0.055634
399,0.063787,0.062995
400,0.049426,0.071039
401,0.046699,0.052087
402,0.032725,0.051954
403,0.035861,0.038878
404,0.059859,0.054192
405,0.048697,0.045369
406,0.036681,0.03478
407,0.039024,0.046477
408,0.041943,0.088247
409,0.045768,0.04729
410,0.055983,0.048883
411,0.033404,0.042846
412,0.069925,0.042282
413,0.069492,0.041748
414,0.049676,0.039054
415,0.034991,0.042091
416,0.071317,0.10527
417,0.034213,0.036997
418,0.044637,0.049435
419,0.043907,0.047467
420,0.035913,0.034612
421,0.037519,0.034259
422,0.094038,0.045212
423,0.042092,0.109619
424,0.078178,0.047826
425,0.048515,0.086922
426,0.061683,0.043572
427,0.060925,0.05211
428,0.038781,0.070541
429,0.07469,0.037904
430,0.046976,0.100724
431,0.04664,0.03494
432,0.0618,0.053952
433,0.060517,0.062872
434,0.052652,0.038351
435,0.066659,0.07679
436,0.033502,0.057274
437,0.048152,0.044739
438,0.033793,0.038382
439,0.042083,0.056721
440,0.039349,0.048108
441,0.048278,0.059107
442,0.040283,0.06783
443,0.046741,0.037488
444,0.050359,0.085145
445,0.037921,0.03681
446,0.042895,0.154963
447,0.061192,0.056977
448,0.049295,0.057956
449,0.037852,0.062794
450,0.051318,0.040089
451,0.093628,0.062301
452,0.039842,0.034512
453,0.047855,0.036167
454,0.087292,0.053948
455,0.070008,0.046435
456,0.081109,0.105817
457,0.102833,0.040159
458,0.077287,0.061594
459,0.053193,0.034104
460,0.03474,0.040611
461,0.034693,0.050501
462,0.070899,0.074299
463,0.130554,0.045388
464,0.034365,0.043848
465,0.034977,0.050738
466,0.115272,0.063159
467,0.058307,0.059104
468,0.03592,0.104291
469,0.037698,0.042852
470,0.045686,0.052247
471,0.089618,0.035114
472,0.062777,0.058263
473,0.034876,0.039697
474,0.077346,0.063573
475,0.036645,0.069214
476,0.103292,0.040321
477,0.052444,0.070795
478,0.089201,0.077649
479,0.041956,0.039056
480,0.045922,0.042438
481,0.053474,0.114846
482,0.113619,0.041875
483,0.177923,0.085044
484,0.085275,0.06528
485,0.083399,0.050152
486,0.126683,0.038026
487,0.043026,0.068062
488,0.040143,0.048258
489,0.061363,0.053928
490,0.047862,0.040853
491,0.107071,0.048561
492,0.083434,0.057493
493,0.054401,0.073614
494,0.044618,0.084105
495,0.067925,0.068468
496,0.052333,0.059603
497,0.07045,0.056314
498,0.058692,0.069918
499,0.040964,0.147518
500,0.215207,0.095831
501,0.101092,0.039397
502,0.128673,0.059189
503,0.061449,0.047665
504,0.062473,0.081489
505,0.068597,0.039317
506,0.090111,0.04756
507,0.03634,0.03941
508,0.042001,0.057448
509,0.092924,0.07475
510,0.125208,0.155885
511,0.056342,0.051755
512,0.038631,0.049022
513,0.064176,0.089763
514,0.063352,0.094117
515,0.046275,0.050635
516,0.042027,0.086717
517,0.034951,0.04343
518,0.045081,0.044394
519,0.119611,0.040101
520,0.041894,0.118001
521,0.049136,0.053272
522,0.051732,0.043375
523,0.094788,0.040097
524,0.062638,0.074974
525,0.035228,0.132545
526,0.072326,0.041307
527,0.043873,0.043679
528,0.04236,0.05469
529,0.119101,0.046162
530,0.127983,0.111107
531,0.072119,0.054796
532,0.034517,0.042075
533,0.048255,0.0547
534,0.062817,0.073114
535,0.058701,0.105205
536,0.044682,0.044412
537,0.041315,0.050153
538,0.05705,0.070498
539,0.043776,0.066822
540,0.037614,0.0529
541,0.055321,0.046731
542,0.074442,0.065516
543,0.036236,0.120245
544,0.072036,0.044003
545,0.036937,0.046078
546,0.058031,0.045833
547,0.044407,0.081461
548,0.084915,0.051431
549,0.037702,0.148455
550,0.069155,0.067644
551,0.062038,0.039189
552,0.075378,0.045436
553,0.082897,0.098438
554,0.121562,0.040321
555,0.072324,0.045643
556,0.03813,0.071025
557,0.036302,0.062979
558,0.036921,0.058548
559,0.04828,0.081479
560,0.106474,0.054388
561,0.035321,0.034805
562,0.071759,0.081576
563,0.085628,0.0547
564,0.043155,0.047429
565,0.058588,0.161795
566,0.049412,0.046101
567,0.05392,0.050423
568,0.038911,0.088702
569,0.048071,0.048998
570,0.045828,0.043558
571,0.038605,0.073215
572,0.108345,0.064572
573,0.070508,0.098143
574,0.044577,0.105581
575,0.044734,0.046976
576,0.056612,0.042752
577,0.049585,0.056902
578,0.045268,0.067659
579,0.056873,0.101735
580,0.055488,0.042869
581,0.058932,0.069298
582,0.034042,0.200984
583,0.118145,0.04633
584,0.038466,0.042162
585,0.114084,0.055456
586,0.031994,0.038439
587,0.051554,0.078067
588,0.038149,0.052043
589,0.05794,0.038728
590,0.059331,0.043204
591,0.073092,0.079484
592,0.167293,0.056997
593,0.077555,0.049604
594,0.058362,0.074687
595,5.243164,0.186221
596,0.148436,0.052621
597,0.158143,0.29437
598,0.1125,0.218432
599,0.037862,0.054905
600,0.052405,0.101381
601,0.130092,0.093238
602,0.146411,0.058872
603,0.29614,0.162238
604,0.114608,0.19112
605,0.192065,0.354478
606,0.037822,0.151372
607,0.305686,0.125735
608,0.288171,0.195838
609,0.106026,0.05055
610,0.058578,0.292318
611,0.168706,0.0736
612,0.178729,0.09913
613,0.140094,0.065302
614,1.10127,0.177461
615,0.064192,0.085825
616,0.06347,0.066757
617,0.161092,0.04816
618,0.129873,0.121178
619,0.057404,0.090424
620,0.042387,0.104113
621,0.115766,0.044796
622,0.096815,0.096942
623,0.096365,0.06899
624,0.056972,0.132242
625,0.043703,0.033806
626,0.079906,0.054521
627,0.147741,0.052431
628,0.046346,0.054661
629,0.089316,0.047934
630,0.05273,0.048755
631,0.072736,0.052204
632,0.105915,0.083064
633,0.073041,0.060176
634,0.045772,0.043581
635,0.042165,0.046609
636,0.111021,0.082591
637,0.045176,0.100913
638,0.06773,0.079274
639,0.034736,0.041374
640,0.053562,0.061802
641,0.068653,0.089687
642,0.036907,0.049282
643,0.058935,0.056218
644,0.069732,0.055019
645,0.041922,0.084446
646,0.041725,0.055611
647,0.065324,0.058384
648,0.048063,0.037388
649,0.073785,0.04902
650,0.078336,0.072659
651,0.093279,0.060636
652,0.067343,0.060107
653,0.076156,0.103073
654,0.064724,0.057099
655,0.100341,0.105214
656,0.110414,0.076278
657,0.051527,0.046357
658,0.040122,0.039287
659,0.061785,0.035138
660,0.068245,0.108398
661,0.047131,0.039651
662,0.047027,0.051479
663,0.042546,0.08022
664,0.088591,0.068624
665,0.05491,0.088538
666,0.039754,0.039294
667,0.069007,0.038935
668,0.048137,0.039165
669,0.04778,0.051177
670,0.035504,0.046765
671,0.092481,0.058486
672,0.108465,0.037939
673,0.140168,0.10004
674,0.111654,0.054585
675,0.077503,0.178733
676,0.082388,0.040516
677,0.041102,0.081184
678,0.045397,0.084629
679,0.043249,0.045802
680,0.048233,0.05923
681,0.064813,0.042536
682,0.125664,0.07386
683,0.089147,0.04926
684,0.038871,0.041473
685,0.065964,0.044587
686,0.055647,0.056954
687,0.063036,0.121853
688,0.039375,0.040438
689,0.133726,0.046415
690,0.083947,0.096613
691,0.066243,0.051724
692,0.052569,0.091128
693,0.127585,0.067088
694,0.047053,0.074931
695,0.167229,0.059241
696,0.104046,0.100577
697,0.039647,0.082277
698,0.056034,0.06104
699,0.067781,0.048353
700,0.104758,0.038434
701,0.056606,0.051814
702,0.067914,0.067533
703,0.106997,0.149725
704,0.118238,0.108092
705,0.063785,0.097928
706,0.216887,0.056407
707,0.033191,0.080458
708,0.054052,0.083681
709,0.046422,0.054643
710,0.090477,0.074064
711,0.119896,0.315644
712,0.041576,0.055762
713,0.041438,0.053133
714,0.055702,0.078476
715,0.097985,0.041694
716,0.0362,0.099537
717,0.040738,0.065505
718,0.115836,0.078267
719,0.09498,0.092718
720,0.033335,0.09663
721,0.102623,0.063548
722,0.045807,0.102301
723,0.063928,0.057331
724,0.115354,0.055805
725,0.044316,0.067259
726,0.061283,0.110127
727,0.053959,0.095745
728,0.038303,0.080724
729,0.036667,0.054018
730,0.101389,0.055462
731,0.037026,0.049609
732,0.096448,0.092633
733,0.11787,0.074288
734,0.075897,0.104462
735,0.048928,0.104782
736,0.058441,0.082055
737,0.058785,0.067927
738,0.078785,0.120217
739,0.08263,0.050401
740,0.107423,0.035906
741,0.083138,0.038628
742,0.069082,0.047504
743,0.062575,0.072517
744,0.070992,0.108947
745,0.112461,0.067241
746,0.042151,0.104213
747,0.04179,0.092294
748,0.099881,0.053457
749,0.049089,0.046202
750,0.094118,0.058483
751,0.108949,0.035789
752,0.069901,0.09829
753,0.048666,0.080467
754,0.122298,0.039751
755,0.111142,0.071641
756,0.047503,0.072919
757,0.047684,0.098039
758,0.05568,0.046737
759,0.036178,0.051572
760,0.04095,0.068231
761,0.120608,0.079019
762,0.061266,0.04811
763,0.115565,0.046579
764,0.061174,0.043221
765,0.092741,0.043776
766,0.047744,0.052808
767,0.050767,0.061762
768,0.088243,0.062219
769,0.118578,0.115858
770,0.047487,0.105516
771,0.079759,0.086335
772,0.086224,0.041446
773,0.128822,0.054731
774,0.120549,0.122295
775,0.082951,0.037221
776,0.056682,0.089378
777,0.063961,0.063086
778,0.05017,0.064042
779,0.05649,0.097063
780,0.045025,0.039699
781,0.052567,0.05287
782,0.12596,0.066263
783,0.032413,0.047987
784,0.07431,0.102714
785,0.055669,0.068622
786,0.066541,0.055694
787,0.096537,0.105132
788,0.055024,0.059093
789,0.076174,0.058766
790,0.052933,0.081254
791,0.040221,0.063146
792,0.056008,0.047411
793,0.043598,0.095794
794,0.039967,0.058035
795,0.039328,0.046148
796,0.47003,0.037471
797,0.040841,0.107506
798,0.106611,0.052352
799,0.085479,0.06386
800,0.055415,0.046281
801,0.057777,0.061059
802,0.087688,0.05859
803,0.112336,0.060344
804,0.071376,0.054048
805,0.071775,0.074897
806,0.036174,0.089963
807,0.082714,0.042962
808,0.07902,0.091879
809,0.065598,0.043795
810,0.097913,0.044887
811,0.038214,0.094098
812,0.065238,0.062262
813,0.099473,0.104968
814,0.045303,0.067579
815,0.041653,0.050346
816,0.063144,0.04309
817,0.038561,0.039844
818,0.044219,0.044231
819,0.045656,0.034768
820,0.044077,0.058732
821,0.040279,0.040962
822,0.047305,0.046529
823,0.105583,0.069469
824,0.060389,0.043175
825,0.038838,0.046783
826,0.137812,0.312512
827,0.056152,0.043818
828,0.049927,0.0467
829,0.05452,0.048167
830,0.052569,0.108037
831,0.041529,0.061577
832,0.13946,0.061079
833,0.041303,0.052327
834,0.050783,0.070658
835,0.037962,0.06287
836,0.033215,0.050508
837,0.067772,0.048798
838,0.037841,0.079415
839,0.123079,0.042804
840,0.038705,0.047786
841,0.036423,0.051915
842,0.062317,0.037949
843,0.033306,0.078215
844,0.059167,0.055457
845,0.09293,0.05421
846,0.085202,0.038571
847,0.044277,0.061382
848,0.057076,0.090412
849,0.035894,0.052801
850,0.046445,0.04912
851,0.074476,0.048093
852,0.045396,0.051454
853,0.096121,0.041418
854,0.042385,0.042744
855,0.043721,0.052152
856,0.130995,0.042171
857,0.064846,0.048803
858,0.058451,0.102948
859,0.065687,0.038323
860,0.051028,0.043892
861,0.055441,0.046743
862,0.056231,0.064294
863,0.038197,0.055568
864,0.035939,0.088198
865,0.073641,0.059103
866,0.042934,0.059007
867,0.08667,0.047945
868,0.070705,0.074137
869,0.042847,0.041165
870,0.045349,0.095247
871,0.045505,0.038055
872,0.037961,0.046575
873,0.067862,0.044794
874,0.047954,0.040302
875,0.041206,0.049876
876,0.072671,0.059045
877,0.049724,0.038084
878,0.131941,0.039131
879,0.037255,0.045751
880,0.049618,0.051973
881,0.054211,0.044978
882,0.077961,0.04987
883,0.038267,0.069758
884,0.048604,0.091357
885,0.05065,0.046792
886,0.091212,0.065125
887,0.065571,0.047521
888,0.082554,0.11155
889,0.096346,0.039314
890,0.038504,0.041098
891,0.068613,0.037209
892,0.043907,0.050087
893,0.051389,0.063521
894,0.041147,0.221479
895,0.0633,0.046055
896,0.049042,0.041589
897,0.060414,0.069783
898,0.046187,0.089631
899,0.058837,0.093343
900,0.050587,0.068416
901,0.062889,0.095511
902,0.043899,0.050002
903,0.037061,0.035589
904,0.047923,0.10271
905,0.044725,0.038189
906,0.083082,0.056251
907,0.043734,0.052597
908,0.122869,0.053202
909,0.038732,0.052284
910,0.072578,0.05736
911,0.11166,0.038215
912,0.057146,0.068205
913,0.066287,0.041878
914,0.040975,0.065932
915,0.128554,0.076211
916,0.036365,0.043318
917,0.082081,0.041642
918,0.062289,0.039638
919,0.037128,0.039258
920,0.057148,0.066567
921,0.04207,0.05303
922,0.08299,0.042622
923,0.032907,0.051813
924,0.078987,0.098154
925,0.057317,0.052483
926,0.041804,0.075474
927,0.091969,0.037305
928,0.043773,0.067433
929,0.11374,0.132247
930,0.051128,0.036983
931,0.22487,0.043291
932,0.037098,0.052961
933,0.051424,0.050162
934,0.059832,0.034937
935,0.044968,0.036732
936,0.081476,0.03661
937,0.037562,0.056481
938,0.067974,0.043341
939,0.058954,0.053901
940,0.03474,0.041257
941,0.055478,0.086955
942,0.04624,0.063206
943,0.046942,0.070445
944,0.042987,0.038421
945,0.044986,0.040948
946,0.042556,0.038979
947,0.075564,0.055734
948,0.035532,0.087979
949,0.03767,0.034016
950,0.033564,0.078295
951,0.060041,0.040651
952,0.044864,0.099691
953,0.031731,0.048795
954,0.035701,0.061683
955,0.039662,0.061441
956,0.085861,0.037351
957,0.043215,0.072285
958,0.045409,0.039167
959,0.078951,0.050757
960,0.048507,0.042661
961,0.038223,0.056709
962,0.040377,0.07782
963,0.064634,0.042258
964,0.037074,0.038153
965,0.04271,0.054743
966,0.072307,0.040857
967,0.066446,0.04141
968,0.038966,0.03971
969,0.038654,0.04277
970,0.041435,0.049424
971,0.088245,0.054919
972,0.076891,0.098558
973,0.053003,0.078064
974,0.056785,0.037415
975,0.041423,0.053802
976,0.037282,0.045755
977,0.104141,0.039199
978,0.037172,0.064341
979,0.047155,0.035158
980,0.03839,0.040577
981,0.044653,0.058171
982,0.070902,0.094346
983,0.052077,0.082347
984,0.038127,0.057816
985,0.035666,0.05215
986,0.070556,0.044847
987,0.068937,0.043174
988,0.046728,0.076806
989,0.049311,0.04365
990,0.086173,0.050926
991,0.035261,0.058328
992,0.038593,0.05689
993,0.04188,0.084592
994,0.049224,0.135163
995,0.053778,0.042974
996,0.038961,0.039199
997,0.034433,0.058553
998,0.036182,0.064279
